,GAME_ID,HOME_TEAM_ID,PLAYER_ID,SEC
247,22200473,1610612750.0,1630568.0,0.0
248,22200473,1610612750.0,1630233.0,0.0
249,22200473,1610612750.0,1631169.0,0.0
250,22200473,1610612750.0,1630346.0,0.0
263,22200474,1610612760.0,1629652.0,2308.0
264,22200474,1610612760.0,1631114.0,1825.0
265,22200474,1610612760.0,1630197.0,1205.0
266,22200474,1610612760.0,1630581.0,1855.0
267,22200474,1610612760.0,1628983.0,2128.0
268,22200474,1610612760.0,1630198.0,1055.0
269,22200474,1610612760.0,203488.0,1228.0
270,22200474,1610612760.0,1630322.0,406.0
271,22200474,1610612760.0,1629026.0,1607.0
272,22200474,1610612760.0,1630598.0,573.0
273,22200474,1610612760.0,1630647.0,211.0
274,22200474,1610612760.0,1629647.0,0.0
287,22200475,1610612758.0,203084.0,2036.0
288,22200475,1610612758.0,1631099.0,2085.0
289,22200475,1610612758.0,1627734.0,2241.0
290,22200475,1610612758.0,1628989.0,1923.0
291,22200475,1610612758.0,1628368.0,1820.0
292,22200475,1610612758.0,1630558.0,961.0
293,22200475,1610612758.0,1628370.0,1094.0
294,22200475,1610612758.0,1629056.0,917.0
295,22200475,1610612758.0,1626168.0,481.0
296,22200475,1610612758.0,1629674.0,639.0
297,22200475,1610612758.0,203521.0,102.0
298,22200475,1610612758.0,1629644.0,102.0
299,22200475,1610612758.0,1626158.0,0.0
300,22200475,1610612758.0,203458.0,0.0
301,22200475,1610612758.0,1629002.0,0.0
313,22200476,1610612746.0,202695.0,1854.0
314,22200476,1610612746.0,202694.0,1601.0
315,22200476,1610612746.0,1627826.0,1356.0
316,22200476,1610612746.0,202331.0,1854.0
317,22200476,1610612746.0,202704.0,1305.0
318,22200476,1610612746.0,202322.0,1145.0
319,22200476,1610612746.0,201587.0,1227.0
320,22200476,1610612746.0,1628379.0,1455.0
321,22200476,1610612746.0,1626181.0,1168.0
322,22200476,1610612746.0,1629611.0,832.0
323,22200476,1610612746.0,1629599.0,201.0
324,22200476,1610612746.0,203496.0,201.0
325,22200476,1610612746.0,1629650.0,201.0
340,22200461,1610612765.0,202711.0,1857.0
341,22200461,1610612765.0,1630191.0,1648.0
342,22200461,1610612765.0,1631105.0,1821.0
343,22200461,1610612765.0,1631093.0,1970.0
344,22200461,1610612765.0,1630165.0,1582.0
345,22200461,1610612765.0,1628963.0,1059.0
346,22200461,1610612765.0,1630180.0,1222.0
347,22200461,1610612765.0,202692.0,1045.0
348,22200461,1610612765.0,202709.0,765.0
349,22200461,1610612765.0,1628995.0,1113.0
350,22200461,1610612765.0,1628977.0,159.0
351,22200461,1610612765.0,203585.0,159.0
352,22200461,1610612765.0,203457.0,0.0
364,22200462,1610612748.0,1629622.0,1762.0
365,22200462,1610612748.0,1629312.0,2442.0
366,22200462,1610612748.0,1628389.0,2201.0
367,22200462,1610612748.0,1629639.0,2535.0
368,22200462,1610612748.0,203506.0,2054.0
369,22200462,1610612748.0,1629130.0,2175.0
370,22200462,1610612748.0,1631288.0,471.0
371,22200462,1610612748.0,203473.0,598.0
372,22200462,1610612748.0,1631107.0,81.0
373,22200462,1610612748.0,1631115.0,81.0
374,22200462,1610612748.0,2617.0,0.0
386,22200463,1610612752.0,1629628.0,1867.0
387,22200463,1610612752.0,203944.0,1797.0
388,22200463,1610612752.0,1629011.0,1739.0
389,22200463,1610612752.0,1628973.0,1780.0
390,22200463,1610612752.0,1629656.0,1900.0
391,22200463,1610612752.0,1630193.0,1354.0
392,22200463,1610612752.0,1628392.0,1136.0
393,22200463,1610612752.0,1630540.0,1162.0
394,22200463,1610612752.0,1630579.0,1088.0
395,22200463,1610612752.0,1629004.0,368.0
396,22200463,1610612752.0,1627853.0,209.0
397,22200463,1610612752.0,203095.0,0.0
398,22200463,1610612752.0,1629629.0,0.0
399,22200463,1610612752.0,201565.0,0.0
411,22200464,1610612756.0,1628969.0,2368.0
412,22200464,1610612756.0,1628470.0,1804.0
413,22200464,1610612756.0,1629028.0,1927.0
414,22200464,1610612756.0,1627814.0,1059.0
415,22200464,1610612756.0,101108.0,2138.0
416,22200464,1610612756.0,1630688.0,1290.0
417,22200464,1610612756.0,1630613.0,742.0
418,22200464,1610612756.0,1629013.0,2123.0
419,22200464,1610612756.0,202687.0,949.0
420,22200464,1610612756.0,1626164.0,0.0
421,22200464,1610612756.0,203967.0,0.0
435,22200465,1610612743.0,1631128.0,1737.0
436,22200465,1610612743.0,203932.0,1650.0
437,22200465,1610612743.0,203999.0,2225.0
438,22200465,1610612743.0,203484.0,2259.0
439,22200465,1610612743.0,1628971.0,2122.0
440,22200465,1610612743.0,1628427.0,1198.0
441,22200465,1610612743.0,201145.0,1443.0
442,22200465,1610612743.0,1630538.0,915.0
443,22200465,1610612743.0,1630192.0,655.0
444,22200465,1610612743.0,202397.0,98.0
445,22200465,1610612743.0,1628432.0,98.0
446,22200465,1610612743.0,201599.0,0.0
461,22200452,1610612739.0,1630171.0,1803.0
462,22200452,1610612739.0,1630596.0,1839.0
463,22200452,1610612739.0,1628386.0,1806.0
464,22200452,1610612739.0,1628378.0,1358.0
465,22200452,1610612739.0,1629636.0,1805.0
466,22200452,1610612739.0,1627747.0,1873.0
467,22200452,1610612739.0,201567.0,1444.0
468,22200452,1610612739.0,1626224.0,1456.0
469,22200452,1610612739.0,203526.0,720.0
470,22200452,1610612739.0,201577.0,296.0
471,22200452,1610612739.0,1630205.0,0.0
484,22200453,1610612755.0,202699.0,2533.0
485,22200453,1610612755.0,200782.0,2364.0
486,22200453,1610612755.0,203954.0,2527.0
487,22200453,1610612755.0,1629001.0,2463.0
488,22200453,1610612755.0,201935.0,2516.0
489,22200453,1610612755.0,1629003.0,1115.0
490,22200453,1610612755.0,1627777.0,688.0
491,22200453,1610612755.0,1629680.0,408.0
492,22200453,1610612755.0,1627863.0,634.0
493,22200453,1610612755.0,1626149.0,653.0
494,22200453,1610612755.0,1630194.0,0.0
495,22200453,1610612755.0,1630531.0,0.0
508,22200454,1610612737.0,203992.0,2072.0
509,22200454,1610612737.0,1629631.0,2146.0
510,22200454,1610612737.0,1628381.0,1209.0
511,22200454,1610612737.0,1627749.0,2254.0
512,22200454,1610612737.0,1629027.0,2177.0
513,22200454,1610612737.0,1631100.0,1504.0
514,22200454,1610612737.0,1630168.0,1667.0
515,22200454,1610612737.0,1628988.0,626.0
516,22200454,1610612737.0,1630552.0,746.0
517,22200454,1610612737.0,1630235.0,0.0
518,22200454,1610612737.0,203200.0,0.0
519,22200454,1610612737.0,1626163.0,0.0
520,22200454,1610612737.0,1630249.0,0.0
521,22200454,1610612737.0,1631213.0,0.0
535,22200455,1610612745.0,201569.0,1674.0
536,22200455,1610612745.0,1631095.0,1826.0
537,22200455,1610612745.0,1630578.0,1422.0
538,22200455,1610612745.0,1630224.0,1885.0
539,22200455,1610612745.0,1629645.0,1598.0
540,22200455,1610612745.0,1630231.0,1196.0
541,22200455,1610612745.0,1630586.0,883.0
542,22200455,1610612745.0,1631106.0,1425.0
543,22200455,1610612745.0,1630227.0,1434.0
544,22200455,1610612745.0,1628981.0,575.0
545,22200455,1610612745.0,1626246.0,241.0
546,22200455,1610612745.0,1631102.0,241.0
558,22200456,1610612750.0,1630162.0,2263.0
559,22200456,1610612750.0,1630183.0,2225.0
560,22200456,1610612750.0,1629675.0,2400.0
561,22200456,1610612750.0,203085.0,2220.0
562,22200456,1610612750.0,1626156.0,2110.0
563,22200456,1610612750.0,1629669.0,1512.0
564,22200456,1610612750.0,1630233.0,360.0
565,22200456,1610612750.0,1627854.0,761.0
566,22200456,1610612750.0,1630568.0,173.0
567,22200456,1610612750.0,1631111.0,270.0
568,22200456,1610612750.0,1631169.0,53.0
569,22200456,1610612750.0,1630346.0,53.0
570,22200456,1610612750.0,203937.0,0.0
585,22200457,1610612740.0,1630530.0,1678.0
586,22200457,1610612740.0,1629627.0,2408.0
587,22200457,1610612740.0,202685.0,2222.0
588,22200457,1610612740.0,1630529.0,1844.0
589,22200457,1610612740.0,203468.0,2466.0
590,22200457,1610612740.0,1630230.0,880.0
591,22200457,1610612740.0,1630700.0,702.0
592,22200457,1610612740.0,1628984.0,426.0
593,22200457,1610612740.0,1626195.0,582.0
594,22200457,1610612740.0,1630631.0,1192.0
595,22200457,1610612740.0,1629637.0,0.0
596,22200457,1610612740.0,202066.0,0.0
609,22200458,1610612760.0,1630598.0,1511.0
610,22200458,1610612760.0,1631114.0,2001.0
611,22200458,1610612760.0,1630197.0,1393.0
612,22200458,1610612760.0,1629652.0,1873.0
613,22200458,1610612760.0,1628983.0,2162.0
614,22200458,1610612760.0,1630198.0,1385.0
615,22200458,1610612760.0,1629026.0,1717.0
616,22200458,1610612760.0,1630322.0,652.0
617,22200458,1610612760.0,203488.0,978.0
618,22200458,1610612760.0,1630647.0,729.0
619,22200458,1610612760.0,1629647.0,0.0
632,22200459,1610612756.0,1628969.0,1826.0
633,22200459,1610612756.0,1628470.0,1863.0
634,22200459,1610612756.0,1629028.0,1552.0
635,22200459,1610612756.0,1627814.0,2256.0
636,22200459,1610612756.0,101108.0,1889.0
637,22200459,1610612756.0,1629013.0,1766.0
638,22200459,1610612756.0,202687.0,1045.0
639,22200459,1610612756.0,1629006.0,592.0
640,22200459,1610612756.0,1630688.0,1328.0
641,22200459,1610612756.0,203967.0,283.0
642,22200459,1610612756.0,1626164.0,0.0
654,22200460,1610612758.0,203084.0,1769.0
655,22200460,1610612758.0,1631099.0,1862.0
656,22200460,1610612758.0,1627734.0,2444.0
657,22200460,1610612758.0,1628989.0,1907.0
658,22200460,1610612758.0,1628368.0,2023.0
659,22200460,1610612758.0,1628370.0,1491.0
660,22200460,1610612758.0,1630558.0,1265.0
661,22200460,1610612758.0,1629056.0,883.0
662,22200460,1610612758.0,1626168.0,320.0
663,22200460,1610612758.0,1629674.0,436.0
664,22200460,1610612758.0,203521.0,0.0
665,22200460,1610612758.0,1626158.0,0.0
666,22200460,1610612758.0,203458.0,0.0
667,22200460,1610612758.0,1629002.0,0.0
668,22200460,1610612758.0,1629644.0,0.0
681,22200445,1610612738.0,1627759.0,2332.0
682,22200445,1610612738.0,1629684.0,1863.0
683,22200445,1610612738.0,201143.0,1989.0
684,22200445,1610612738.0,1628401.0,1808.0
685,22200445,1610612738.0,203935.0,1840.0
686,22200445,1610612738.0,1629057.0,1051.0
687,22200445,1610612738.0,1627763.0,1863.0
688,22200445,1610612738.0,1630573.0,964.0
689,22200445,1610612738.0,1628436.0,464.0
690,22200445,1610612738.0,1630202.0,226.0
691,22200445,1610612738.0,201933.0,0.0
692,22200445,1610612738.0,1628382.0,0.0
693,22200445,1610612738.0,203943.0,0.0
708,22200446,1610612754.0,1627741.0,1650.0
709,22200446,1610612754.0,1630174.0,1868.0
710,22200446,1610612754.0,1626167.0,1963.0
711,22200446,1610612754.0,1629614.0,1643.0
712,22200446,1610612754.0,1630169.0,1907.0
713,22200446,1610612754.0,1631097.0,1756.0
714,22200446,1610612754.0,1630543.0,917.0
715,22200446,1610612754.0,1629052.0,196.0
716,22200446,1610612754.0,1630537.0,872.0
717,22200446,1610612754.0,204456.0,973.0
718,22200446,1610612754.0,1630188.0,655.0
719,22200446,1610612754.0,1629048.0,0.0
720,22200446,1610612754.0,201949.0,0.0
721,22200446,1610612754.0,1630678.0,0.0
734,22200447,1610612765.0,202711.0,1846.0
735,22200447,1610612765.0,1630191.0,1726.0
736,22200447,1610612765.0,1631105.0,1726.0
737,22200447,1610612765.0,1631093.0,1653.0
738,22200447,1610612765.0,1630165.0,1837.0
739,22200447,1610612765.0,1630180.0,1154.0
740,22200447,1610612765.0,1628963.0,1154.0
741,22200447,1610612765.0,202692.0,1318.0
742,22200447,1610612765.0,1628995.0,1034.0
743,22200447,1610612765.0,202709.0,952.0
744,22200447,1610612765.0,1628977.0,0.0
745,22200447,1610612765.0,203585.0,0.0
746,22200447,1610612765.0,203457.0,0.0
760,22200448,1610612761.0,1627823.0,1393.0
761,22200448,1610612761.0,1627783.0,2218.0
762,22200448,1610612761.0,1631132.0,1205.0
763,22200448,1610612761.0,1630567.0,1895.0
764,22200448,1610612761.0,1627832.0,2080.0
765,22200448,1610612761.0,201152.0,1040.0
766,22200448,1610612761.0,1630201.0,2230.0
767,22200448,1610612761.0,1628449.0,1483.0
768,22200448,1610612761.0,203920.0,89.0
769,22200448,1610612761.0,1630625.0,767.0
770,22200448,1610612761.0,1630173.0,0.0
771,22200448,1610612761.0,1629018.0,0.0
783,22200449,1610612750.0,1630183.0,2039.0
784,22200449,1610612750.0,203937.0,1265.0
785,22200449,1610612750.0,1629675.0,712.0
786,22200449,1610612750.0,1630162.0,2272.0
787,22200449,1610612750.0,1626156.0,2219.0
788,22200449,1610612750.0,1629669.0,1315.0
789,22200449,1610612750.0,1630568.0,598.0
790,22200449,1610612750.0,203085.0,1549.0
791,22200449,1610612750.0,1630233.0,1570.0
792,22200449,1610612750.0,1627854.0,546.0
793,22200449,1610612750.0,1631111.0,105.0
794,22200449,1610612750.0,1631169.0,105.0
795,22200449,1610612750.0,1630346.0,105.0
809,22200450,1610612743.0,1628971.0,2195.0
810,22200450,1610612743.0,203932.0,1705.0
811,22200450,1610612743.0,203999.0,2381.0
812,22200450,1610612743.0,203484.0,1940.0
813,22200450,1610612743.0,1627750.0,2089.0
814,22200450,1610612743.0,1631128.0,1240.0
815,22200450,1610612743.0,201145.0,1175.0
816,22200450,1610612743.0,1630538.0,1012.0
817,22200450,1610612743.0,1628427.0,164.0
818,22200450,1610612743.0,201599.0,499.0
819,22200450,1610612743.0,1630192.0,0.0
820,22200450,1610612743.0,1628432.0,0.0
821,22200450,1610612743.0,202397.0,0.0
836,22200451,1610612747.0,1629022.0,2066.0
837,22200451,1610612747.0,2544.0,2193.0
838,22200451,1610612747.0,1628418.0,1969.0
839,22200451,1610612747.0,1630559.0,2011.0
840,22200451,1610612747.0,203471.0,1773.0
841,22200451,1610612747.0,201566.0,1371.0
842,22200451,1610612747.0,1631108.0,1420.0
843,22200451,1610612747.0,1628972.0,597.0
844,22200451,1610612747.0,1627745.0,1000.0
845,22200451,1610612747.0,201976.0,0.0
846,22200451,1610612747.0,1629134.0,0.0
847,22200451,1610612747.0,1630590.0,0.0
861,22200438,1610612746.0,201587.0,1998.0
862,22200438,1610612746.0,202694.0,1998.0
863,22200438,1610612746.0,1631217.0,1068.0
864,22200438,1610612746.0,202695.0,1912.0
865,22200438,1610612746.0,202322.0,1656.0
866,22200438,1610612746.0,1628379.0,1762.0
867,22200438,1610612746.0,1629611.0,2099.0
868,22200438,1610612746.0,1629599.0,1218.0
869,22200438,1610612746.0,1629650.0,258.0
870,22200438,1610612746.0,1630527.0,431.0
871,22200438,1610612746.0,203496.0,0.0
872,22200438,1610612746.0,1630554.0,0.0
884,22200439,1610612759.0,1629640.0,2005.0
885,22200439,1610612759.0,1631110.0,987.0
886,22200439,1610612759.0,1627751.0,1250.0
887,22200439,1610612759.0,1630170.0,1906.0
888,22200439,1610612759.0,1630200.0,1911.0
889,22200439,1610612759.0,1628380.0,1457.0
890,22200439,1610612759.0,1628966.0,1921.0
891,22200439,1610612759.0,203926.0,1260.0
892,22200439,1610612759.0,1631103.0,1199.0
893,22200439,1610612759.0,1626169.0,168.0
894,22200439,1610612759.0,1629646.0,168.0
895,22200439,1610612759.0,1629676.0,168.0
896,22200439,1610612759.0,203476.0,0.0
908,22200440,1610612739.0,1630171.0,1580.0
909,22200440,1610612739.0,1630596.0,2182.0
910,22200440,1610612739.0,1628386.0,2371.0
911,22200440,1610612739.0,1628378.0,2534.0
912,22200440,1610612739.0,1629636.0,2630.0
913,22200440,1610612739.0,201567.0,914.0
914,22200440,1610612739.0,1627747.0,2279.0
915,22200440,1610612739.0,1626224.0,1015.0
916,22200440,1610612739.0,203526.0,395.0
917,22200440,1610612739.0,201577.0,0.0
918,22200440,1610612739.0,1630205.0,0.0
931,22200441,1610612745.0,201569.0,1228.0
932,22200441,1610612745.0,1631095.0,1489.0
933,22200441,1610612745.0,1630578.0,1274.0
934,22200441,1610612745.0,1630224.0,1881.0
935,22200441,1610612745.0,1629645.0,1757.0
936,22200441,1610612745.0,1630231.0,1860.0
937,22200441,1610612745.0,1630586.0,688.0
938,22200441,1610612745.0,1631102.0,926.0
939,22200441,1610612745.0,1631106.0,1391.0
940,22200441,1610612745.0,1628981.0,654.0
941,22200441,1610612745.0,1630227.0,988.0
942,22200441,1610612745.0,1626246.0,264.0
958,22200442,1610612749.0,1628960.0,1666.0
959,22200442,1610612749.0,1626171.0,1809.0
960,22200442,1610612749.0,201572.0,1552.0
961,22200442,1610612749.0,1628975.0,1044.0
962,22200442,1610612749.0,201950.0,1643.0
963,22200442,1610612749.0,202083.0,811.0
964,22200442,1610612749.0,201588.0,999.0
965,22200442,1610612749.0,1630572.0,1408.0
966,22200442,1610612749.0,1626192.0,963.0
967,22200442,1610612749.0,201586.0,668.0
968,22200442,1610612749.0,1630699.0,1163.0
969,22200442,1610612749.0,1631260.0,238.0
970,22200442,1610612749.0,1629670.0,238.0
971,22200442,1610612749.0,203648.0,198.0
984,22200443,1610612760.0,1631114.0,1776.0
985,22200443,1610612760.0,1630647.0,964.0
986,22200443,1610612760.0,1630197.0,1328.0
987,22200443,1610612760.0,1629652.0,1849.0
988,22200443,1610612760.0,1630198.0,1584.0
989,22200443,1610612760.0,1629026.0,1916.0
990,22200443,1610612760.0,1630322.0,1054.0
991,22200443,1610612760.0,1630598.0,1273.0
992,22200443,1610612760.0,203488.0,651.0
993,22200443,1610612760.0,1630544.0,1104.0
994,22200443,1610612760.0,1631119.0,901.0
1009,22200444,1610612756.0,1628969.0,2234.0
1010,22200444,1610612756.0,1628470.0,1183.0
1011,22200444,1610612756.0,202687.0,1871.0
1012,22200444,1610612756.0,1626164.0,2547.0
1013,22200444,1610612756.0,101108.0,2122.0
1014,22200444,1610612756.0,1629006.0,1399.0
1015,22200444,1610612756.0,1629013.0,881.0
1016,22200444,1610612756.0,1629111.0,989.0
1017,22200444,1610612756.0,1630688.0,358.0
1018,22200444,1610612756.0,1627814.0,816.0
1019,22200444,1610612756.0,203967.0,0.0
1033,22200428,1610612766.0,202330.0,1713.0
1034,22200428,1610612766.0,1629667.0,1004.0
1035,22200428,1610612766.0,203486.0,1283.0
1036,22200428,1610612766.0,1626179.0,1922.0
1037,22200428,1610612766.0,1630163.0,1960.0
1038,22200428,1610612766.0,1626162.0,1808.0
1039,22200428,1610612766.0,1630177.0,920.0
1040,22200428,1610612766.0,1630539.0,813.0
1041,22200428,1610612766.0,1630208.0,1354.0
1042,22200428,1610612766.0,1630550.0,1169.0
1043,22200428,1610612766.0,1630547.0,227.0
1044,22200428,1610612766.0,1631121.0,227.0
1060,22200429,1610612765.0,202711.0,1817.0
1061,22200429,1610612765.0,1630191.0,1556.0
1062,22200429,1610612765.0,1631105.0,1828.0
1063,22200429,1610612765.0,1631093.0,1214.0
1064,22200429,1610612765.0,1630165.0,1714.0
1065,22200429,1610612765.0,202692.0,1444.0
1066,22200429,1610612765.0,1630180.0,1633.0
1067,22200429,1610612765.0,1628963.0,1052.0
1068,22200429,1610612765.0,202709.0,1158.0
1069,22200429,1610612765.0,1628995.0,984.0
1070,22200429,1610612765.0,1628977.0,0.0
1071,22200429,1610612765.0,203585.0,0.0
1072,22200429,1610612765.0,203457.0,0.0
1084,22200430,1610612738.0,1627759.0,2198.0
1085,22200430,1610612738.0,1628369.0,2283.0
1086,22200430,1610612738.0,201143.0,953.0
1087,22200430,1610612738.0,1628401.0,1536.0
1088,22200430,1610612738.0,203935.0,2066.0
1089,22200430,1610612738.0,1629057.0,1054.0
1090,22200430,1610612738.0,1627763.0,1785.0
1091,22200430,1610612738.0,1629684.0,1149.0
1092,22200430,1610612738.0,1630573.0,615.0
1093,22200430,1610612738.0,1628436.0,440.0
1094,22200430,1610612738.0,201933.0,321.0
1095,22200430,1610612738.0,1631120.0,0.0
1096,22200430,1610612738.0,1628382.0,0.0
1097,22200430,1610612738.0,1630202.0,0.0
1098,22200430,1610612738.0,203943.0,0.0
1112,22200431,1610612739.0,1630205.0,1314.0
1113,22200431,1610612739.0,1630596.0,1866.0
1114,22200431,1610612739.0,1628386.0,2328.0
1115,22200431,1610612739.0,1628378.0,2243.0
1116,22200431,1610612739.0,1629636.0,2130.0
1117,22200431,1610612739.0,201567.0,1152.0
1118,22200431,1610612739.0,1627747.0,1566.0
1119,22200431,1610612739.0,1630171.0,571.0
1120,22200431,1610612739.0,1626224.0,1230.0
1121,22200431,1610612739.0,201577.0,0.0
1122,22200431,1610612739.0,203526.0,0.0
1135,22200432,1610612755.0,1629680.0,1271.0
1136,22200432,1610612755.0,200782.0,1594.0
1137,22200432,1610612755.0,203954.0,2156.0
1138,22200432,1610612755.0,1629001.0,2291.0
1139,22200432,1610612755.0,201935.0,2189.0
1140,22200432,1610612755.0,1627863.0,936.0
1141,22200432,1610612755.0,1627777.0,1382.0
1142,22200432,1610612755.0,1629003.0,1857.0
1143,22200432,1610612755.0,1626149.0,664.0
1144,22200432,1610612755.0,1630194.0,60.0
1145,22200432,1610612755.0,202699.0,0.0
1158,22200433,1610612761.0,1627823.0,2449.0
1159,22200433,1610612761.0,1627783.0,2233.0
1160,22200433,1610612761.0,1631132.0,1242.0
1161,22200433,1610612761.0,1630567.0,2408.0
1162,22200433,1610612761.0,1627832.0,2590.0
1163,22200433,1610612761.0,1628449.0,964.0
1164,22200433,1610612761.0,1630201.0,1697.0
1165,22200433,1610612761.0,201152.0,817.0
1166,22200433,1610612761.0,1630173.0,0.0
1167,22200433,1610612761.0,1630625.0,0.0
1168,22200433,1610612761.0,203920.0,0.0
1169,22200433,1610612761.0,1630288.0,0.0
1184,22200434,1610612741.0,201942.0,1846.0
1185,22200434,1610612741.0,1630172.0,1785.0
1186,22200434,1610612741.0,202696.0,1759.0
1187,22200434,1610612741.0,203897.0,1826.0
1188,22200434,1610612741.0,1627936.0,1508.0
